solarSystemName,x,y,z,security
QZ-DIZ,2.35215806560313e17,4.56139209356046e16,1.74514172006729e17,-0.531649403
Y-0HVF,2.27260029068808e17,6.40708215694427e16,1.74561491128545e17,-0.747058905
21M1-B,2.33370081248956e17,4.61939143547254e16,1.72863123094952e17,-0.508273566
KED-2O,2.31344981741769e17,6.11458069057271e16,1.77673782772794e17,-0.851312737
U-RELP,2.44362713464103e17,5.14472883079414e16,1.72078929302467e17,-0.786602588
IAMJ-Q,2.51993039570113e17,5.1854146897505e16,1.79814266780604e17,-1
E6Q-LE,2.46313435433533e17,5.96494325756322e16,1.07282910621551e17,-0.722408648
HO4E-Q,2.50714216760476e17,6.18157784504498e16,1.10235316308863e17,-0.65458947
QY2Y-N,2.52076995698456e17,5.79335008890076e16,1.0565057012512e17,-0.832780293
X-9ZZR,2.52081115522364e17,5.75351109289138e16,1.01011214202432e17,-0.884691517
RO-AIQ,2.5171109646901e17,4.85921008301441e16,1.0262386782534e17,-0.982542752
VZEG-B,2.52744554329709e17,6.7547834016081e16,1.1179875274827e17,-0.468376937
P-ZWKH,2.5325767841383e17,4.79192509712366e16,9.91629802123686e16,-1
9G5J-1,2.03849187811573e17,9.95194869357913e16,8.53103808622449e16,-0.028074465
B-ETDW,2.02124629468055e17,9.81959347521273e16,7.7935299925989e16,-0.042096371
0PU2-R,2.04458539214526e17,9.14432668352488e16,6.57931117375177e16,-0.200868064
XM-RMD,2.1067551554254e17,9.23233788156716e16,6.44437737253468e16,-0.326856312
91-KD8,2.02250784365819e17,8.28246867580659e16,5.60833596234254e16,-0.272103129
OZ-DS5,2.16176701870541e17,8.37021535978502e16,6.10157269958407e16,-0.941377141
LA2-KV,2.27942948758173e17,7.40421964665572e16,1.08963026363116e17,-0.208035694
WW-OVQ,2.20773586821377e17,8.13963034450337e16,1.10529530600146e17,-0.134436671
S7WI-F,2.21565196297205e17,7.12990941048692e16,1.20053371976081e17,-0.363821456
1-BK1Q,2.14887079236273e17,7.26635540783388e16,1.23960399748452e17,-0.59526827
X-CYNC,2.19666060410023e17,7.26251347356869e16,1.23517548091307e17,-0.495317112
RJBC-I,2.13482086815436e17,6.99894993758645e16,1.29871905837234e17,-0.765167868
H-MHWF,2.47245825182308e17,6.74290207287359e16,1.34224882491554e17,-0.219148324
PND-SI,2.45349823304292e17,7.52163308112772e16,1.27708012400639e17,-0.18281969
XKM-DE,2.4244455281791e17,9.10288077046438e16,1.28069644669652e17,-0.071293609
JXQJ-B,2.46873128243414e17,6.8263939999043e16,1.24506526566e17,-0.25993285
Y-BIPM,2.51526351788046e17,7.55380525009431e16,1.15288854327553e17,-0.248876183
QYT-X8,2.37054027906473e17,6.93469609584996e16,1.23462386590321e17,-0.256302041
5-IH57,2.33656776861298e17,6.71562849871388e16,1.26305388878858e17,-0.282504796
MHC-R3,-2.79842667530769e17,1.97963496437869e16,6.88155470768646e16,-0.0345482613321966
F67E-Q,-2.86238311798866e17,1.64797157909054e16,7.4904867714075e16,-0.0234109902512921
6E-578,-2.84211858635164e17,7.9385583291956e15,6.05557670335508e16,-0.0508845471295025
Poitot,-2.90144493535837e17,9.78310535778174e15,7.7522942323563e16,-0.0195522149054883
ZVN5-H,-2.85311498526421e17,8.71930346402732e15,5.53348905908336e16,-0.0809357217098713
ATY-2U,-2.894281738444e17,1.14978168565916e16,5.77074457579872e16,-0.0746040181054867
X-BV98,-2.90774473486439e17,1.56727545972192e16,8.29168513762876e16,-0.040967142964665
2X-PQG,-2.90235659356329e17,-515558004500948,5.90486912585573e16,-0.0624674167102874
FD-MLJ,-3.01450438369078e17,1.07661801217034e16,8.40030135573731e16,-0.0386080704474545
PF-346,-2.95597168935777e17,2.33433745585383e16,9.80388420819856e16,-0.352078583810271
X-M2LR,-3.09992952371732e17,2.33342653801714e16,9.0195999267068e16,-0.125911219097287
K5-JRD,-3.16693316483929e17,3.12442607229313e16,9.06725672696421e16,-0.0914960958159585
6-CZ49,-2.74536599011919e17,1.99008760241082e16,5.17949832813359e16,-0.157212654503891
EZA-FM,-2.78371390083777e17,1.87558443560167e16,4.90671778940989e16,-0.160266272761914
8-JYPM,-2.84796903076133e17,1.8716203290734e16,4.88645708331879e16,-0.147146802415456
PVH8-0,-2.77668930657412e17,1.61429343843526e16,5.41069843920599e16,-0.103962672977765
M2-CF1,-2.85610303478365e17,2.3252115190825e16,5.10901954190227e16,-0.135093888351775
JH-M2W,-2.82002043874194e17,1.12419961591846e16,4.97302231109258e16,-0.121628935132608
PC9-AY,-2.7553683343456e17,7.15572032086244e15,4.36314930899618e16,-0.156372016787989
T22-QI,-2.78522646480816e17,-1.25177027208154e15,3.8328812390836e16,-0.172372116921533
X-PYH5,-2.84247642249728e17,1.73748364227814e15,3.96486568770837e16,-0.198846134749017
ZN0-SR,-2.91212087081537e17,-955378792394654,3.95407984122747e16,-0.234830946127492
5-DSFH,-2.91439766214234e17,-8.70215981741365e15,3.3366123848971e16,-0.269341448044824
AK-QBU,-2.94031282672642e17,-317508643229007,3.56779447175533e16,-0.307686314225894
QWF-6P,-2.82397488128e17,2.1788955833e16,5.18620444529e16,-0.132963654827
AAS-8R,-2.86785689277e17,1.92198428429e16,5.55528697449e16,-0.0907935870786
V4-L0X,-2.89085316202e17,1.95155875843e16,5.8765784413e16,-0.0705305393595
PFP-GU,-2.84087969641e17,1.62934672246e16,6.1399621028e16,-0.0541824081377
0EK-NJ,-2.79448135524e17,2.51109487209e16,6.52005927585e16,-0.0580977612061
1-NKVT,-2.78938660427e17,2.6819933447e16,5.34007398776e16,-0.160034346513
UM-Q7F,-2.80914851737e17,2.69917644098e16,6.81494745252e16,-0.0491864898171
T-LIWS,-2.80486154618e17,3.43068006348e16,7.01170583461e16,-0.0662495964763
KTHT-O,-2.86752936676e17,2.32800448746e16,6.47668488555e16,-0.0466663645904
97X-CH,-2.870475629497e17,2.92543723589883e16,4.59862631240215e16,-0.195581267716106
5-T0PZ,-2.86883358534531e17,3.81489427990357e16,4.06234550642933e16,-0.277852230494345
6R-PWU,-2.849530444075e17,4.06739149029212e16,4.43387344547473e16,-0.273852089342859
2Q-I6Q,-2.95119975602744e17,2.76749411103201e16,4.84647897296078e16,-0.14312650189792
A-ZLHX,-2.86490474457561e17,3.70866535269261e16,3.54373249229824e16,-0.334747627227721
UTKS-5,-2.88711412743391e17,4.12100070062564e16,2.68197197698586e16,-0.367209520995584
Y9G-KS,-2.95743069561427e17,3.26713397049303e16,2.49375799960406e16,-0.376813355642544
I-YGGI,-2.99704545222473e17,5.0427307724802e16,2.55150487428626e16,-0.199044205495269
VV-VCR,-2.91301928672695e17,1.95652341641797e16,4.68587940364967e16,-0.167873803781163
5-75MB,-2.94115562501524e17,1.30276746022761e16,4.82066165418835e16,-0.164185382904183
IIRH-G,-2.97127742421718e17,2.52718878943465e16,3.8578326591172e16,-0.256790381899449
35-RK9,-3.01479953965618e17,2.7075488924385e16,3.9004069943172e16,-0.246905199471179
XS-XAY,-3.12817621443877e17,2.76585013300904e16,3.28081378236338e16,-0.337852729389668
DP34-U,-3.16401162105217e17,2.82237138302673e16,3.08757858552662e16,-0.35755726142618
617I-I,-3.1616421336811e17,3.1351989334405e16,3.64332850280099e16,-0.267990062633107
6-U2M8,-3.20792482549064e17,2.75181153371876e16,3.3477421631303e16,-0.334780378400725
I0AB-R,-3.19335977613778e17,3.43104772797896e16,3.93499733123008e16,-0.252131480245983
MXYS-8,-3.26109144900424e17,2.73021243658282e16,2.77979995764537e16,-0.387648090798007
A-3ES3,-3.2170605352848e17,3.2571990620592e16,4.2471641234686e16,-0.232260882511872
8V-SJJ,-3.17301637928745e17,3.34458438822977e16,8.64020606646801e16,-0.0522450935437295
5-FGQI,-3.20711145451898e17,4.26696744759463e16,8.73536590930438e16,-0.0318984688824595
3KNK-A,-3.2844278980288e17,3.28076573894973e16,8.36972711157111e16,-0.0136159931404423
TXW-EI,-3.26637482907059e17,5.50725189258967e16,9.08625352989081e16,-0.0131125597776958
3MOG-V,-3.39332779543721e17,4.30989669928141e16,7.71894719948838e16,-0.00472841028215287
NG-C6Y,-3.36858619216037e17,5.79446580786107e16,9.40103089278011e16,-0.00351665220704012
XYY-IA,-3.31426454654712e17,5.98488996047516e16,9.70412119767773e16,-0.00794752517633213
BMNV-P,-3.11540652554691e17,2.39855738407441e16,9.44783577229471e16,-0.184234051051653
BY-S36,-3.24129775441396e17,1.14505104829749e16,8.59326508561465e16,-0.0167508598849464
31-MLU,-3.16670539740005e17,2.43489366592637e16,9.73371551226037e16,-0.16535929095656
0LTQ-C,-3.17250964095291e17,3.46539188882472e16,1.02387897546411e17,-0.219248942788487
A9D-R0,-3.19918579587275e17,2.17465541651436e16,9.41405983632181e16,-0.0850899758701547
2P-4LS,-3.22703727776158e17,3.37727363452561e16,1.01409755680404e17,-0.121043694917923
RF-GGF,-3.11864882706141e17,3.14162650447705e16,9.73456007619241e16,-0.2466183363977
LSC4-P,-3.16352195052603e17,3.50429489063992e16,1.10610985406963e17,-0.314840997632834
A-SJ8X,-3.25480783451587e17,3.86772031749593e16,1.04825862277449e17,-0.0867568760855755
10UZ-P,-3.25251838946697e17,3.15780859918571e16,1.09631453100078e17,-0.128695574787544
EN-VOD,-3.32153456461746e17,2.43594498558906e16,1.02709427742321e17,-0.0346118456089488
9GYL-O,-3.3159783933423e17,2.22658526120984e16,1.16421261533551e17,-0.0469948590505757
VLGD-R,-3.35433218950641e17,1.74102739778027e16,1.1597388542698e17,-0.0194527244151527
S-GKKR,-3.36141387278274e17,2.3445854965158e16,1.20544256367353e17,-0.019973239537174
9U-TTJ,-3.1884460031606e17,3.58641727371132e16,1.18112103531331e17,-0.23789731666659
Y-W6GF,-3.47585846481311e17,3.26688255087228e16,7.22093698398256e16,-0.00927193532735926
KFR-ZE,-3.54367312268902e17,2.74178116727859e16,6.78768893100665e16,-0.0129452854922748
KLYN-8,-3.47304933334026e17,2.60831975778369e16,7.12642895616072e16,-0.0139056276378793
D85-VD,-3.53562180941976e17,2.71779441140453e16,6.18816845819354e16,-0.0235050861565657
5-VKCN,-3.42468436473979e17,2.88948415286076e16,7.0323226112008e16,-0.0164916278846392
U0V6-T,-3.59958531466129e17,3.09382279841168e16,6.55882608440747e16,-0.00978829813705673
5KS-AB,-3.53974222201354e17,4.28816275941756e16,7.77866552032545e16,-0.00205879974726597
0T-AMZ,-3.48579194911417e17,285299149160599,7.81289463695911e16,-0.0101926993393674
57-YRU,-3.54126449701551e17,4.94936326947333e15,8.07842318185749e16,-0.00567540219090312
4L-E5P,-3.5589164716431e17,-286024806542231,7.50094156060125e16,-0.00985752661398553
UFXF-C,-3.5861140786116e17,-2.76882926364281e15,7.53743143066625e16,-0.00794012011893086
RLL-9R,-3.62234381121441e17,1.38544482222201e15,7.22583074640233e16,-0.00889264095053532
51-5XG,-3.53362075204443e17,-1.97733977628826e16,7.23227385691118e16,-0.0101188222471291
EF-F36,-3.34639417142548e17,1.14129265550977e16,7.22371345108967e16,-0.0287895031480801
3-IN0V,-3.32831167516246e17,5.16503605801072e15,7.15069398406423e16,-0.0342101462903106
Z-QENW,-3.37717131691299e17,-4.95887806515704e15,6.97577655486561e16,-0.0350911897934313
D-B7YK,-3.27635363145314e17,7.92222461888587e15,6.87262425340047e16,-0.0477800399832914
DUV-5Y,-3.38705801178889e17,8.58306080363764e15,7.16080226663117e16,-0.0286109891628983
GRNJ-3,-3.35272604668264e17,1.65800282591463e16,6.92144416828641e16,-0.0346175592283795
VSIG-K,-3.58014209938427e17,2.64950017523867e16,7.57594810703686e16,-0.00487370493026718
RSS-KA,-3.62171200675727e17,1.72350133787982e16,6.74483540416197e16,-0.0118377674697836
CIS-7X,-3.6764179731121e17,1.93583084150004e16,6.55064896935922e16,-0.00906279868520388
DCHR-L,-3.64312155523067e17,1.73683578245118e16,6.97586925090355e16,-0.00812716413626946
EU0I-T,-3.57196248302406e17,1.4183334128953e16,6.92119918588281e16,-0.0146944407658792
4-JWWQ,-3.67192795346001e17,1.1689388169616e16,5.87944466175993e16,-0.0203175329702436
G-6SXJ,-3.6581830433583e17,6.12796526462698e15,6.71197980744489e16,-0.0113435322490773
S-U8A4,-3.23678507570569e17,1.67495341891248e16,3.39694205819688e16,-0.44574883843466
ZV-72W,-3.24243835711142e17,1.02059624889185e16,3.83457698810206e16,-0.416183902439035
2G38-I,-3.2890994841954e17,1.85992849207994e16,3.34743611905532e16,-0.413222508283399
CY-ZLP,-3.25267200002031e17,1.1784333290394e16,4.12732395974529e16,-0.351463544811968
U4-Q2V,-3.21363725578707e17,-363729325629081,4.14789659537849e16,-0.376965684009425
98Q-8O,-3.28046345020608e17,1.60530718133647e16,3.67193737020743e16,-0.390362574789367
Arlulf,-7.83158024603085e16,3.89096337959934e16,7.34480206863783e15,0.956387081570393
Brundakur,-7.16491031975939e16,4.20668166642303e16,5.71719201304394e15,0.890508007049585
Stirht,-7.84335779299872e16,4.46623411157281e16,1.26322927558266e16,0.922674254165818
Illuin,-7.59610140340676e16,3.89436208658137e16,2.15306602389921e16,0.913349839577103
Nedegulf,-7.17708439977842e16,5.7662832254239e16,1.3170272805286e16,0.768313572751957
Aldilur,-7.30360566744704e16,4.0020295956527e16,1.63969787682606e16,0.909468640404042
Alf,-7.81141150029044e16,4.02195410458179e16,911121559433951,0.953673395095384
Eust,-1.26556609863428e17,4.88557561082579e16,7.81394739914831e16,0.683898855470918
Flost,-1.13642241583658e17,5.43146091618443e16,7.94017660070711e16,0.725059551331467
Todrir,-1.31668310969184e17,7.05547945728176e16,8.79458323011808e16,0.972757394072523
Asgeir,-1.10203549522918e17,3.57131997222227e16,7.36378893984829e16,0.735821995662524
Evuldgenzo,-1.08045725470023e17,3.95318209175436e16,7.98359366062102e16,0.71430283902798
Ongund,-1.27933955322228e17,4.77317367780046e16,7.02255862819892e16,0.625702395480015
Jondik,-1.03110956092934e17,4.90151487548353e16,7.09381834181639e16,0.853141549071222
Olbra,-9.39137431949943e16,5.1179670809679e16,6.46988349745225e16,0.938166902865348
Altrinur,-8.83351998137755e16,6.38067626482903e16,6.48175962592518e16,0.768873748503565
Vilur,-8.12530604375761e16,5.47343068506729e16,6.37579995867361e16,0.847064580969543
Reset,-9.45772997113735e16,6.49774354786657e16,7.06556885553276e16,0.725169440889326
Eygfe,-9.15605217733365e16,6.92531838244191e16,6.17152951882885e16,0.697443075847453
Eiluvodi,-1.06304820253343e17,3.27688001037234e16,7.03881574816486e16,0.779535340689478
Freatlidur,-1.06786037771867e17,3.33376269749981e16,6.49550953868167e16,0.826575873332099
Roleinn,-1.04988448190236e17,3.68319677824951e16,5.90949657106511e16,0.905099851982592
Maturat,-1.05699184048779e17,2.59623771743886e16,4.83319879373558e16,0.75588786522029
Bongveber,-8.8401190566883e16,3.91702709802709e16,6.76192384575118e16,0.91189808912214
Anbald,-8.11517936913288e16,5.69467810642709e16,7.47815451955567e16,0.703796508036332
Vorsk,-1.05923059701234e17,1.78781650880049e16,4.49632409249256e16,0.60457793785223
Hjortur,-7.82068110439247e16,2.96449707206605e16,3.21107913934091e16,0.856914118389543
Egbonbet,-8.05656604394025e16,3.56098515343231e16,3.35247260393739e16,0.891301727043208
Totkubad,-7.32845041347755e16,3.0977130351023e16,4.0656487224901e16,0.868023149804418
Meimungen,-6.9938169700772e16,3.87117619902872e16,4.40665170813726e16,0.907195356620877
Agtver,-7.83134924162326e16,3.30868979467927e16,4.16410332104559e16,0.881107497019216
Datulen,-7.34385340560807e16,3.16225598859746e16,4.50405464803443e16,0.858162877912163
Situner,-6.71930573740672e16,3.35982376270769e16,4.83322123204239e16,0.838268782241423
Tamekamur,-8.10550734651255e16,3.46009429510916e16,4.08390763551862e16,0.890739402239234
Evettullur,-8.28828701849917e16,2.50522727382312e16,3.2085722999751e16,0.794982909808653
Leurtmar,-6.8269111272524e16,4.42935638155577e16,2.73976556753064e16,0.95789764316963
Ryddinjorn,-6.05960787763e16,4.26225935314e16,3.23103306567e16,1
Arlek,-5.91710426757699e16,4.88598057360868e16,3.58533646181807e16,0.959572561852779
Elgoi,-5.45696406320713e16,4.99976782902048e16,3.89822863736402e16,0.888499597754421
Eram,-4.77803471765862e16,5.12448097213765e16,3.52815293627713e16,0.775374135995075
Yrmori,-4.25129093649825e16,5.00811212799319e16,3.6130889943582e16,0.644345281617313
Aldagolf,-4.58724860904721e16,5.9460629954332e16,3.69443859845395e16,0.574610536813485
Aldrat,-9.15037123427868e16,7.36165534774548e16,6.01944253594579e16,0.615566168585671
Urnhard,-9.79387450713669e16,7.20198401190257e16,5.8548820501231e16,0.649632917012033
Hardbako,-9.29047247190586e16,6.82440618480688e16,5.73503526524539e16,0.727252748980321
Erstur,-9.59523571964065e16,7.56499896782522e16,5.43076014309968e16,0.575795420911364
Fredagod,-8.94716091346475e16,6.26229111052724e16,5.20409845960412e16,0.822064358848186
Libold,-9.04482649213606e16,7.61546865152342e16,5.11709697191458e16,0.556402071122682
Wirdalen,-8.71421870535491e16,7.34592298968026e16,6.4427610773071e16,0.591071101092771
Nein,-8.3688751908283e16,7.5378277040885e16,6.19305633514618e16,0.542579418965686
Enden,-8.55057414466455e16,8.36415114033605e16,6.91072821166216e16,0.39275183749186
Erstet,-7.60889860685363e16,7.71576750242233e16,6.23847077403005e16,0.449401751755437
Anstard,-7.30854872060392e16,7.35927852593479e16,5.95161257585533e16,0.496018235034421
Osvestmunnur,-7.47273327252585e16,7.4415833853636e16,5.317568713237e16,0.513561716787909
Hilfhurmur,-1.01607308600155e17,2.68679014798515e16,4.4990917314144e16,0.789639983602195
Geffur,-9.96035365391826e16,2.23006275476978e16,3.98349391351412e16,0.709045687083934
Oppold,-9.78551862116695e16,2.05713910365719e16,3.26509775719074e16,0.671349173755799
Tratokard,-9.18778806475388e16,1.63283677040981e16,3.1157059484675e16,0.631806808895181
Lumegen,-8.9401182213966e16,1.31390702951635e16,2.91223832258421e16,0.581070161369706
Gedugaud,-9.37681736267545e16,2.33300004999486e16,2.91285703187311e16,0.73629902478911
Polstodur,-7.7293924248096e16,5.04308962545843e16,6.38297286658252e16,0.836096517233466
Hebisa,-7.84834425145643e16,3.80043795834994e16,6.01819812840082e16,0.880682023531894
Tollus,-7.27029468303831e16,4.86092630627504e16,6.3117337520846e16,0.791879352261797
Ogoten,-7.09397430658745e16,5.32400333365826e16,6.58724404208367e16,0.711089424102035
Earled,-7.28853741100907e16,4.25649255243433e16,6.33416104422546e16,0.802079741409823
Aderkan,-6.89499489793174e16,5.92805426238532e16,6.86510778158288e16,0.593935834392882
Ansher,-7.77999048516132e16,3.61420747391996e16,5.7183540241416e16,0.877197460939923
Earwik,-5.50730279534646e16,6.45156540526254e16,4.06724809703438e16,0.599299632706993
Finanar,-5.35877504617479e16,6.50699360589825e16,4.51877897272011e16,0.532236871515907
Moselgi,-6.31833062033361e16,6.30726835546076e16,4.66404948600636e16,0.669636091375903
Mateber,-4.77320569534646e16,6.93199520568841e16,4.66961676609109e16,0.348948544791364
Iluin,-6.71596058741962e16,6.07646606487677e16,4.60145243812086e16,0.744147215217207
Ofage,-4.79324017893538e16,7.01304117111829e16,5.36282976228603e16,0.29249542331091
Josekorn,-9.86613401377e16,1.89137264967367e16,2.4688006941095e16,0.644371201642714
Nifflung,-9.37231645490145e16,2.32665290303125e16,2.33297340605763e16,0.752285749326168
Hakeri,-9.04745214425201e16,1.99381139917087e16,2.25785098956533e16,0.723155301584231
Oraekja,-9.25287981322731e16,1.74932490154836e16,1.97309739613834e16,0.683601877226656
Dantbeinn,-1.01924851394935e17,2.70571581805469e16,2.28423827862415e16,0.726191401800634
Irgrus,-9.1418476126e16,1.57068969898e16,1.59718037312e16,0.672905983767
Orduin,-5.19659706928256e16,5.31972154852005e16,4.28755715899729e16,0.761926328450927
Engosi,-5.59903656309207e16,5.35511322800137e16,4.56916147800389e16,0.775408837585002
Atonder,-5.75725178422373e16,4.71494002360357e16,4.74668175319888e16,0.828136851043146
Hotrardik,-5.66575895263271e16,4.80625957033013e16,5.20391012477925e16,0.736091644891671
Ridoner,-5.35203067349637e16,5.19865575156329e16,4.85021513837554e16,0.718450184073631
Klaevik,-5.10735358803225e16,5.05636987207484e16,5.33713861313622e16,0.608007873439527
Lirerim,-3.99257040085503e16,4.34113404256906e16,3.0919746584848e16,0.614123553219175
Offikatlin,-3.44089763799871e16,3.62523547771235e16,2.64495075996201e16,0.416438254792556
Diromitur,-3.25213097885129e16,3.61285620831123e16,3.64186191903371e16,0.46972612332668
Eldjaerin,-2.95400248703357e16,3.87218264498142e16,3.86402563747342e16,0.555307333161175
Erlendur,-2.56522388834184e16,3.46532248736912e16,3.40649306100533e16,0.450740982912749
Aldik,-2.40359822536237e16,3.83040422809897e16,4.29324950514291e16,0.744569470681695
Tabbetzur,-3.16525492506626e16,3.15082778177241e16,1.92908259388325e16,0.271666336446974
Eurgrana,-1.94424979965758e16,4.40524273480355e16,4.79857829379978e16,0.416024327803263
Frulegur,-2.06497223105919e16,2.68675339269288e16,3.55873343375408e16,0.434329079512818
Hroduko,-9.76437380821647e15,3.04862000537551e16,4.19912256106344e16,0.712585233457084
Hodrold,-6.21516746755868e15,3.61367552924068e16,4.2310309660944e16,0.596073289430214
Odebeinn,-1.23034935534246e15,4.22678839538229e16,4.19714725258753e16,0.307799963398811
Konora,-422556235949879,3.66205878476991e16,3.88334871575091e16,0.413523674128693
Erindur,-5.58944528166902e15,2.93341081742289e16,4.65749197680916e16,0.603009294903806
Fahruni,-2.02387606664818e17,4.25291070462509e16,-9.04585350539498e15,0.518156318961164
Sahda,-2.07368091375086e17,6.18723308070289e16,-1.41422652822061e16,0.415743493389693
Naguton,-2.12619277952252e17,7.41449886730589e16,-1.77519539503421e16,0.309692319652166
Ealur,-2.02934513306221e17,5.5441019984176e16,-7.2431201213294e15,0.4517007206579
Shajarleg,-2.22000058438347e17,6.31621575931199e16,-1.39702709049195e16,0.348580461316855
Basan,-2.27335892685859e17,6.52572205407984e16,-1.34349209216995e16,0.304407034200661
Akila,-2.33079898500037e17,7.06815356545915e16,-2.85647319361974e16,0.331138268481746
Amod,-2.41509029060278e17,6.89094703017331e16,-2.91644256623394e16,0.295885821002997
Unefsih,-1.63097345052293e17,7.58283249613091e16,-1.28004919291207e17,0.388206060970235
Mista,-1.57242089275145e17,7.9685439281227e16,-1.13179629484882e17,0.537380342244037
Valmu,-1.60981727125382e17,8.02594314372997e16,-1.33301320937e17,0.220279045375007
Sibot,-1.6128163560172e17,9.78325942205312e16,-1.19491420620232e17,0.171405040537046
Andabiar,-1.68277950215073e17,7.75481295151909e16,-1.15493506586982e17,0.607272237809717
Kheram,-1.6431429693273e17,8.66713214223328e16,-1.19352133783453e17,0.359863844820033
Arbaz,-1.82032483039659e17,5.66629728765769e16,-4.74568600643205e16,0.907378935167653
Penirgman,-1.84202335507485e17,6.64243102573728e16,-6.36845637231038e16,0.858321777338982
Chaven,-1.8037242937e17,6.00081678081e16,-5.4794737518e16,1
Khopa,-1.93430653076857e17,6.1194438998165e16,-6.82256765562395e16,0.810457560637551
Ashab,-1.95782999035935e17,5.4527294158362e16,-5.51292598732268e16,0.909459990985168
Orkashu,-1.83847265529852e17,6.44831552979813e16,-6.80935773409902e16,0.825926206128934
Youl,-1.80151650942304e17,6.21792002587934e16,-6.80315739893203e16,0.84070503874056
Ekid,-1.74863562512743e17,5.27732157375914e16,-7.19006478823941e16,0.737273108491718
Raravoss,-1.70692078821188e17,4.83773767209905e16,-7.42121487288746e16,-1
Nakri,-1.75707405471896e17,5.93574247200119e16,-6.96106657598872e16,0.805291456743289
Zaimeth,-1.62841812966055e17,4.43804335727399e16,-7.8581612036008e16,0.5246793482535
Sharhelund,-1.64187362211419e17,4.6369024673641e16,-7.31104342122271e16,0.573414904239164
Mai,-1.59390047820661e17,3.84440079217864e16,-7.98976898257584e16,0.428052568665503
Sharji,-1.85087700407492e17,4.78273188504894e16,-4.11827800324007e16,0.772703231320763
Kudi,-1.80022347321938e17,4.77431978830898e16,-3.95009427928562e16,0.697855992670044
Bahromab,-1.80960210551136e17,5.65882698263723e16,-3.2256191754816e16,0.569426294285013
Madirmilire,-1.86411855995098e17,5.13836545172545e16,-2.95630167990767e16,0.603228207163472
Niarja,-1.84441638429595e17,4.93524100744771e16,-2.47548529253837e16,-1
Fabum,-1.85242296804584e17,4.56127130992635e16,-3.70344114965834e16,0.713904320897628
Saana,-1.78221763511409e17,4.05826198104363e16,-3.0011788863995e16,0.552729187227362
Teshi,-1.97887169737446e17,5.23399230260667e16,-4.50771540596903e16,0.867301081284398
Sayartchen,-1.94777879679275e17,5.20290554026154e16,-3.92248667630038e16,0.789505694099948
Gosalav,-1.90561019068516e17,5.05992453231834e16,-3.66952837665943e16,0.739667543798977
Sorzielang,-1.95787310137293e17,6.03928092762496e16,-4.7468932620178e16,0.820688442155702
Somouh,-1.91790771831176e17,5.73298165452262e16,-4.82048141189237e16,0.869185329435256
Abaim,-1.90591711757557e17,6.26753472077637e16,-4.53419925337755e16,0.79927354625612
Ides,-1.97164052336252e17,6.42976972617423e16,-6.29286495799873e16,0.799627036965803
Yeeramoun,-1.92430359799854e17,6.66890985549463e16,-6.08248614333767e16,0.808656254630572
Anila,-1.9589382230246e17,7.45299619231241e16,-5.99024659363243e16,0.654876045075381
Pedel,-1.99430117408857e17,7.32905292692425e16,-6.53216493739025e16,0.650763940994152
Etav,-2.00264734904833e17,6.68536628508402e16,-5.97758438802432e16,0.758617060476154
Saheri,-2.01650923271908e17,7.9990497950314e16,-5.57615572247768e16,0.52243140925187
Lahnina,-2.04990143652489e17,7.06448294073107e16,-5.28961129303233e16,0.667017624623734
Mahrokht,-1.61053412063545e17,9.03840365974372e16,-7.08427800644218e16,0.859905815910095
Alkabsi,-1.72250652396886e17,9.93949842952536e16,-8.22693253897137e16,0.66215280568123
"Sarum Prime",-1.65279542278407e17,8.169665666687e16,-7.9724855850691e16,1
Hama,-1.59766393747018e17,8.93501928641168e16,-9.03273333718984e16,0.8395448391311
Irnal,-1.71942239426247e17,8.47156087640736e16,-7.92327722963001e16,0.950758925385456
Bagodan,-1.57948653811982e17,8.89759713662946e16,-9.67358005925259e16,0.717178800988929
Murzi,-1.58147803163189e17,8.55255598777244e16,-1.03816063977658e17,0.619385922991539
Chesoh,-1.75983786810414e17,8.05073405687512e16,-7.32933691130506e16,0.875494908912168
Herila,-1.75324114699566e17,7.71262265833141e16,-6.69977850712108e16,0.820386756774453
Chemilip,-1.80544799864833e17,8.8024900141374e16,-6.21769141154504e16,0.608256365686311
Raravath,-1.82424822711459e17,9.76773076156831e16,-6.31075897231178e16,0.441865979775033
Hisoufad,-1.82906121154964e17,7.82141879955345e16,-5.53456315604849e16,0.653280607460058
Jesoyeh,-1.81482103975116e17,8.46538743514217e16,-6.6186106166958e16,0.69071224753633
Hahda,-1.89042613777466e17,7.88042940792547e16,-6.1441797726815e16,0.638811232044365
Namaili,-1.89092963912542e17,9.67400842865877e16,-6.20844902771693e16,0.376496456844457
Afivad,-1.93087677725391e17,8.44515888631656e16,-6.15851528897042e16,0.519572239640494
Uzigh,-1.76165353341286e17,7.78939987261774e16,-5.25538475130405e16,0.635523315787857
Erzoh,-1.8585342855988e17,8.98480268258426e16,-5.85696403263295e16,0.478575640297861
Merz,-1.52138598390025e17,8.87088666283442e16,-9.79163582419938e16,0.65613677105769
Miakie,-1.59090139344323e17,9.6909203856593e16,-1.01188197428898e17,0.484770296607373
Sirkahri,-1.48202474360377e17,8.75985262299261e16,-1.02873985285518e17,0.534216400822537
Faswiba,-1.61887499868097e17,1.03930434353681e17,-1.00395263724045e17,0.353254401247659
Hayumtom,-1.51527010511103e17,1.03380012482458e17,-9.24581799341412e16,0.460561282114919
